,db,model,balance,tt_thresh,pn_thresh,split,auroc,aupr1,bg_aupr1
929,1_WH,rf_t5,random_lencon_1,0.4,0.7,2,0.705571961078569,0.77319314102447,0.61590524534687
930,1_WH,rf_t5,random_lencon_1,0.5,0.0,0,0.886775783277177,0.880620338040358,0.498349834983498
931,1_WH,rf_t5,random_lencon_1,0.5,0.0,1,0.970211415270377,0.96874171670675,0.49780701754386
932,1_WH,rf_t5,random_lencon_1,0.5,0.0,2,0.929546747124996,0.917456797752986,0.498353457738749
933,1_WH,rf_t5,random_lencon_1,0.5,0.4,0,0.818950660315247,0.807810076874613,0.498349834983498
934,1_WH,rf_t5,random_lencon_1,0.5,0.4,1,0.946131427582094,0.937334318994486,0.49780701754386
935,1_WH,rf_t5,random_lencon_1,0.5,0.4,2,0.900618378816067,0.895294588381993,0.498353457738749
936,1_WH,rf_t5,random_lencon_1,0.5,0.5,0,0.702488682270271,0.733231869482257,0.5
937,1_WH,rf_t5,random_lencon_1,0.5,0.5,1,0.879196083334936,0.858683731883653,0.49780701754386
938,1_WH,rf_t5,random_lencon_1,0.5,0.5,2,0.834780073067988,0.808831281359363,0.498353457738749
939,1_WH,rf_t5,random_lencon_1,0.5,0.6,0,0.806485095682938,0.806257584215796,0.5
940,1_WH,rf_t5,random_lencon_1,0.5,0.6,1,0.728885676027092,0.732556754607392,0.5
941,1_WH,rf_t5,random_lencon_1,0.5,0.6,2,0.728499970890178,0.72410584909346,0.5
942,1_WH,rf_t5,random_lencon_1,0.5,0.7,0,0.803366324089099,0.792933624276567,0.5
943,1_WH,rf_t5,random_lencon_1,0.5,0.7,1,0.744294657348216,0.811975909111727,0.630555555555556
944,1_WH,rf_t5,random_lencon_1,0.5,0.7,2,0.746446175939762,0.742939167509292,0.5
945,1_WH,rf_t5,random_lencon_1,1.0,0.0,0,0.903896053599783,0.902174597187235,0.498349834983498
946,1_WH,rf_t5,random_lencon_1,1.0,0.0,1,0.966556374199257,0.950724852984159,0.49780701754386
947,1_WH,rf_t5,random_lencon_1,1.0,0.0,2,0.9152392060845,0.885857546542353,0.498353457738749
948,1_WH,rf_t5,random_lencon_1,1.0,0.4,0,0.871144126873475,0.873071038981118,0.498349834983498
949,1_WH,rf_t5,random_lencon_1,1.0,0.4,1,0.965168901371602,0.95041811073096,0.49780701754386
950,1_WH,rf_t5,random_lencon_1,1.0,0.4,2,0.930327552800779,0.899567353554452,0.498353457738749
951,1_WH,rf_t5,random_lencon_1,1.0,0.5,0,0.766428004337555,0.774858475622661,0.498349834983498
952,1_WH,rf_t5,random_lencon_1,1.0,0.5,1,0.902008829809746,0.893444551361377,0.49780701754386
953,1_WH,rf_t5,random_lencon_1,1.0,0.5,2,0.847942914429482,0.819109075951917,0.498353457738749
954,1_WH,rf_t5,random_lencon_1,1.0,0.6,0,0.755717341831986,0.765959627643711,0.5
955,1_WH,rf_t5,random_lencon_1,1.0,0.6,1,0.751404548894797,0.740447075259472,0.5
956,1_WH,rf_t5,random_lencon_1,1.0,0.6,2,0.750002425818471,0.73864471322386,0.5
957,1_WH,rf_t5,random_lencon_1,1.0,0.7,0,0.796746244073116,0.81216279023218,0.5
958,1_WH,rf_t5,random_lencon_1,1.0,0.7,1,0.754546056771886,0.818595522820627,0.630555555555556
959,1_WH,rf_t5,random_lencon_1,1.0,0.7,2,0.766643540530575,0.745778946950146,0.5
960,1_WH,rf_xtrimopglm_100b,minsize,0.3,0.0,0,0.938850750063565,0.961692790897083,0.622950819672131
961,1_WH,rf_xtrimopglm_100b,minsize,0.3,0.0,1,0.956903127383677,0.973599399629397,0.622950819672131
962,1_WH,rf_xtrimopglm_100b,minsize,0.3,0.0,2,0.892194253750318,0.932185163495342,0.622950819672131
963,1_WH,rf_xtrimopglm_100b,minsize,0.3,0.4,0,0.81699720315281,0.886774542542763,0.622950819672131
964,1_WH,rf_xtrimopglm_100b,minsize,0.3,0.4,1,0.733790999237223,0.740221813665894,0.622950819672131
965,1_WH,rf_xtrimopglm_100b,minsize,0.3,0.4,2,0.763602847698957,0.83609812689814,0.622950819672131
966,1_WH,rf_xtrimopglm_100b,minsize,0.3,0.5,0,0.797927790490719,0.891071869042413,0.622950819672131
967,1_WH,rf_xtrimopglm_100b,minsize,0.3,0.5,1,0.811339944063056,0.801946086936286,0.622950819672131
968,1_WH,rf_xtrimopglm_100b,minsize,0.3,0.5,2,0.721332316297991,0.827059093349785,0.622950819672131
969,1_WH,rf_xtrimopglm_100b,minsize,0.3,0.6,0,0.771675565725909,0.875290252922877,0.622950819672131
970,1_WH,rf_xtrimopglm_100b,minsize,0.3,0.6,1,0.817759979659293,0.832169139846966,0.622950819672131
971,1_WH,rf_xtrimopglm_100b,minsize,0.3,0.6,2,0.736714975845411,0.83640989812247,0.622950819672131
972,1_WH,rf_xtrimopglm_100b,minsize,0.3,0.7,0,0.763602847698958,0.841428017647531,0.622950819672131
973,1_WH,rf_xtrimopglm_100b,minsize,0.3,0.7,1,0.703788456648869,0.719444806532812,0.622950819672131
974,1_WH,rf_xtrimopglm_100b,minsize,0.3,0.7,2,0.703216374269006,0.812909732620411,0.622950819672131
975,1_WH,rf_xtrimopglm_100b,minsize,0.4,0.0,0,0.878400711924739,0.914251547083015,0.622950819672131
976,1_WH,rf_xtrimopglm_100b,minsize,0.4,0.0,1,0.970188151538266,0.981773930523411,0.622950819672131
977,1_WH,rf_xtrimopglm_100b,minsize,0.4,0.0,2,0.961734045258073,0.964984135748835,0.622950819672131
978,1_WH,rf_xtrimopglm_100b,minsize,0.4,0.4,0,0.871535723366387,0.899647914201094,0.622950819672131
979,1_WH,rf_xtrimopglm_100b,minsize,0.4,0.4,1,0.905034324942792,0.910041005611043,0.622950819672131
980,1_WH,rf_xtrimopglm_100b,minsize,0.4,0.4,2,0.896898042206967,0.933947577436987,0.622950819672131
981,1_WH,rf_xtrimopglm_100b,minsize,0.4,0.5,0,0.703534197813374,0.829214320182299,0.622950819672131
982,1_WH,rf_xtrimopglm_100b,minsize,0.4,0.5,1,0.706839562674803,0.74401947802272,0.622950819672131
983,1_WH,rf_xtrimopglm_100b,minsize,0.4,0.5,2,0.705441139079583,0.816601428138798,0.622950819672131
984,1_WH,rf_xtrimopglm_100b,minsize,0.4,0.6,0,0.819094838545639,0.891791631469963,0.622950819672131
985,1_WH,rf_xtrimopglm_100b,minsize,0.4,0.6,1,0.808860920416984,0.843229291672166,0.622950819672131
986,1_WH,rf_xtrimopglm_100b,minsize,0.4,0.6,2,0.692918891431477,0.816703349407091,0.622950819672131
987,1_WH,rf_xtrimopglm_100b,minsize,0.4,0.7,0,0.826468344774981,0.879236405663464,0.622950819672131
988,1_WH,rf_xtrimopglm_100b,minsize,0.4,0.7,1,0.798245614035088,0.811519526885423,0.622950819672131
989,1_WH,rf_xtrimopglm_100b,minsize,0.4,0.7,2,0.776188660055937,0.867009290702411,0.622950819672131
990,1_WH,rf_xtrimopglm_100b,minsize,0.5,0.0,0,0.893592677345538,0.913449605674021,0.622950819672131
991,1_WH,rf_xtrimopglm_100b,minsize,0.5,0.0,1,0.896580218662599,0.906051036781646,0.622950819672131
992,1_WH,rf_xtrimopglm_100b,minsize,0.5,0.0,2,0.935163996948894,0.956991012788098,0.622950819672131
993,1_WH,rf_xtrimopglm_100b,minsize,0.5,0.4,0,0.850305110602593,0.889486329304023,0.622950819672131
994,1_WH,rf_xtrimopglm_100b,minsize,0.5,0.4,1,0.955250444952962,0.967758233617281,0.622950819672131
995,1_WH,rf_xtrimopglm_100b,minsize,0.5,0.4,2,0.893084159674549,0.922417969716399,0.622950819672131
996,1_WH,rf_xtrimopglm_100b,minsize,0.5,0.5,0,0.73881261123824,0.822957929177164,0.622950819672131
997,1_WH,rf_xtrimopglm_100b,minsize,0.5,0.5,1,0.862827358250699,0.910885322647227,0.622950819672131
998,1_WH,rf_xtrimopglm_100b,minsize,0.5,0.5,2,0.740083905415713,0.812585363629906,0.622950819672131
999,1_WH,rf_xtrimopglm_100b,minsize,0.5,0.6,0,0.799453343503687,0.862734987746014,0.622950819672131
1000,1_WH,rf_xtrimopglm_100b,minsize,0.5,0.6,1,0.74230867022629,0.791894849997452,0.622950819672131
1001,1_WH,rf_xtrimopglm_100b,minsize,0.5,0.6,2,0.747775235189423,0.838327826375516,0.622950819672131
1002,1_WH,rf_xtrimopglm_100b,minsize,0.5,0.7,0,0.893910500889906,0.937204546194646,0.622950819672131
1003,1_WH,rf_xtrimopglm_100b,minsize,0.5,0.7,1,0.810894991100941,0.872680597319779,0.622950819672131
1004,1_WH,rf_xtrimopglm_100b,minsize,0.5,0.7,2,0.748855835240275,0.831939993193339,0.622950819672131
1005,1_WH,rf_xtrimopglm_100b,minsize,1.0,0.0,0,0.806000508517671,0.840665493268279,0.622950819672131
1006,1_WH,rf_xtrimopglm_100b,minsize,1.0,0.0,1,0.873188405797101,0.919109338660412,0.622950819672131
1007,1_WH,rf_xtrimopglm_100b,minsize,1.0,0.0,2,0.911772184083397,0.946898940081061,0.622950819672131
1008,1_WH,rf_xtrimopglm_100b,minsize,1.0,0.4,0,0.866768370200865,0.895611033351508,0.622950819672131
1009,1_WH,rf_xtrimopglm_100b,minsize,1.0,0.4,1,0.947495550470379,0.967228393450478,0.622950819672131
1010,1_WH,rf_xtrimopglm_100b,minsize,1.0,0.4,2,0.915013984235952,0.933505302778836,0.622950819672131
1011,1_WH,rf_xtrimopglm_100b,minsize,1.0,0.5,0,0.773709636409865,0.825868177064786,0.622950819672131
1012,1_WH,rf_xtrimopglm_100b,minsize,1.0,0.5,1,0.873887617594711,0.933102972983129,0.622950819672131
1013,1_WH,rf_xtrimopglm_100b,minsize,1.0,0.5,2,0.778731248410882,0.85502198733104,0.622950819672131
1014,1_WH,rf_xtrimopglm_100b,minsize,1.0,0.6,0,0.872171370455123,0.910844690445259,0.622950819672131
1015,1_WH,rf_xtrimopglm_100b,minsize,1.0,0.6,1,0.685736079328757,0.724497946234663,0.622950819672131
1016,1_WH,rf_xtrimopglm_100b,minsize,1.0,0.6,2,0.774980930587338,0.837625334261175,0.622950819672131
1017,1_WH,rf_xtrimopglm_100b,minsize,1.0,0.7,0,0.862827358250699,0.878344330619244,0.622950819672131
1018,1_WH,rf_xtrimopglm_100b,minsize,1.0,0.7,1,0.815662344266463,0.871558152475598,0.622950819672131
1019,1_WH,rf_xtrimopglm_100b,minsize,1.0,0.7,2,0.848080345792016,0.893183940791328,0.622950819672131
1020,1_WH,rf_xtrimopglm_100b,nobal,0.3,0.0,0,0.862963208631821,0.213178441878443,0.0308562612496786
1021,1_WH,rf_xtrimopglm_100b,nobal,0.3,0.0,1,0.902602533357929,0.355758025160608,0.0493920972644377
1022,1_WH,rf_xtrimopglm_100b,nobal,0.3,0.0,2,0.918352334569336,0.202844642295505,0.0195876288659794
1023,1_WH,rf_xtrimopglm_100b,nobal,0.3,0.4,0,0.81344362745098,0.457512581736535,0.15
1024,1_WH,rf_xtrimopglm_100b,nobal,0.3,0.4,1,0.786371720764784,0.706567281071951,0.429042904290429
1025,1_WH,rf_xtrimopglm_100b,nobal,0.3,0.4,2,0.812352710133543,0.569187146046768,0.298429319371728
1026,1_WH,rf_xtrimopglm_100b,nobal,0.3,0.5,0,0.772627314814815,0.695760732508167,0.357142857142857
1027,1_WH,rf_xtrimopglm_100b,nobal,0.3,0.5,1,0.78857356235997,0.76660500509546,0.55793991416309
1028,1_WH,rf_xtrimopglm_100b,nobal,0.3,0.5,2,0.761011571481896,0.8134532756757,0.548076923076923
1029,1_WH,rf_xtrimopglm_100b,nobal,0.3,0.6,0,0.784519867549669,0.769425758927248,0.44280442804428
1030,1_WH,rf_xtrimopglm_100b,nobal,0.3,0.6,1,0.768207855973813,0.750571287770996,0.580357142857143
1031,1_WH,rf_xtrimopglm_100b,nobal,0.3,0.6,2,0.72828947368421,0.820369918742217,0.587628865979381
1032,1_WH,rf_xtrimopglm_100b,nobal,0.3,0.7,0,0.772321428571429,0.854649343234609,0.631578947368421
1033,1_WH,rf_xtrimopglm_100b,nobal,0.3,0.7,1,0.72366452991453,0.756542612043119,0.643564356435644
1034,1_WH,rf_xtrimopglm_100b,nobal,0.3,0.7,2,0.702644291889143,0.823872178545016,0.622950819672131
1035,1_WH,rf_xtrimopglm_100b,nobal,0.4,0.0,0,0.892742302884934,0.237301434059717,0.0259612685938816
1036,1_WH,rf_xtrimopglm_100b,nobal,0.4,0.0,1,0.947306456523249,0.296464186922191,0.0111604970314376
1037,1_WH,rf_xtrimopglm_100b,nobal,0.4,0.0,2,0.919996743118355,0.296962368332377,0.0179416403785489
1038,1_WH,rf_xtrimopglm_100b,nobal,0.4,0.4,0,0.839429925357543,0.425931780151649,0.115049751243781
1039,1_WH,rf_xtrimopglm_100b,nobal,0.4,0.4,1,0.923267571460256,0.368737805950122,0.0380236542500276
1040,1_WH,rf_xtrimopglm_100b,nobal,0.4,0.4,2,0.924647926304872,0.3898085836976,0.0460293373798685
1041,1_WH,rf_xtrimopglm_100b,nobal,0.4,0.5,0,0.777808868551865,0.645948177068278,0.310663308144416
1042,1_WH,rf_xtrimopglm_100b,nobal,0.4,0.5,1,0.762611045097041,0.534323882294886,0.295025728987993
1043,1_WH,rf_xtrimopglm_100b,nobal,0.4,0.5,2,0.79820280202113,0.70781803856967,0.369168356997972
1044,1_WH,rf_xtrimopglm_100b,nobal,0.4,0.6,0,0.796146758646759,0.746303718673128,0.392781316348195
1045,1_WH,rf_xtrimopglm_100b,nobal,0.4,0.6,1,0.758877459749553,0.70988703957335,0.514200298953662
1046,1_WH,rf_xtrimopglm_100b,nobal,0.4,0.6,2,0.774064645032387,0.799674509698938,0.516312056737589
1047,1_WH,rf_xtrimopglm_100b,nobal,0.4,0.7,0,0.834042947056646,0.843216363530734,0.503401360544218
1048,1_WH,rf_xtrimopglm_100b,nobal,0.4,0.7,1,0.768501291989664,0.791968253362816,0.604569420035149
1049,1_WH,rf_xtrimopglm_100b,nobal,0.4,0.7,2,0.779790143776928,0.857265673224905,0.61590524534687
1050,1_WH,rf_xtrimopglm_100b,nobal,0.5,0.0,0,0.855491344218889,0.232300378749013,0.0227272727272727
1051,1_WH,rf_xtrimopglm_100b,nobal,0.5,0.0,1,0.940220348974825,0.273147248255694,0.011652678319345
1052,1_WH,rf_xtrimopglm_100b,nobal,0.5,0.0,2,0.930319478662796,0.246746002199791,0.0118482175478887
1053,1_WH,rf_xtrimopglm_100b,nobal,0.5,0.4,0,0.817461221195111,0.284034835810336,0.053063136933349
1054,1_WH,rf_xtrimopglm_100b,nobal,0.5,0.4,1,0.93758500446507,0.30832971468614,0.0157913043478261
1055,1_WH,rf_xtrimopglm_100b,nobal,0.5,0.4,2,0.929846584563435,0.272796348242628,0.0165084906003418
1056,1_WH,rf_xtrimopglm_100b,nobal,0.5,0.5,0,0.740093265305492,0.468144666761547,0.174499229583975
1057,1_WH,rf_xtrimopglm_100b,nobal,0.5,0.5,1,0.889541015303152,0.525995426490395,0.0862134447398405
1058,1_WH,rf_xtrimopglm_100b,nobal,0.5,0.5,2,0.887674317802893,0.479849774645866,0.0995614035087719
1059,1_WH,rf_xtrimopglm_100b,nobal,0.5,0.6,0,0.811320253568014,0.704843375456145,0.287619047619048
1060,1_WH,rf_xtrimopglm_100b,nobal,0.5,0.6,1,0.764405286343612,0.710930412661883,0.441205053449951
1061,1_WH,rf_xtrimopglm_100b,nobal,0.5,0.6,2,0.840401238242648,0.723902333063423,0.329224075416969
1062,1_WH,rf_xtrimopglm_100b,nobal,0.5,0.7,0,0.840859828393915,0.810232437973267,0.405913978494624
1063,1_WH,rf_xtrimopglm_100b,nobal,0.5,0.7,1,0.752198502865092,0.811348536792538,0.630555555555556
1064,1_WH,rf_xtrimopglm_100b,nobal,0.5,0.7,2,0.85091233994412,0.847717177953937,0.46900826446281
1065,1_WH,rf_xtrimopglm_100b,nobal,1.0,0.0,0,0.86675473604663,0.15795336064497,0.0081851691240242
1066,1_WH,rf_xtrimopglm_100b,nobal,1.0,0.0,1,0.963925919731529,0.352865019206559,0.0082029414953203
1067,1_WH,rf_xtrimopglm_100b,nobal,1.0,0.0,2,0.951557319403605,0.282178025127541,0.0082030897100009
1068,1_WH,rf_xtrimopglm_100b,nobal,1.0,0.4,0,0.833382683132737,0.166482257747343,0.0131072596279043
1069,1_WH,rf_xtrimopglm_100b,nobal,1.0,0.4,1,0.960410388309661,0.360773343569507,0.0086050037907505
1070,1_WH,rf_xtrimopglm_100b,nobal,1.0,0.4,2,0.94976246186664,0.275795202790628,0.0086050037907505
1071,1_WH,rf_xtrimopglm_100b,nobal,1.0,0.5,0,0.809586340717032,0.360842412424675,0.0733959818535321
1072,1_WH,rf_xtrimopglm_100b,nobal,1.0,0.5,1,0.910651284606586,0.508936366460305,0.0429598788796366
1073,1_WH,rf_xtrimopglm_100b,nobal,1.0,0.5,2,0.909378024644066,0.382002317097807,0.0500055072144509
1074,1_WH,rf_xtrimopglm_100b,nobal,1.0,0.6,0,0.824293481228403,0.653793173982673,0.242505353319058
1075,1_WH,rf_xtrimopglm_100b,nobal,1.0,0.6,1,0.791776706354931,0.700571045769285,0.363782051282051
1076,1_WH,rf_xtrimopglm_100b,nobal,1.0,0.6,2,0.846728120989282,0.662291666502333,0.263341067285383
1077,1_WH,rf_xtrimopglm_100b,nobal,1.0,0.7,0,0.849873543558031,0.79387412831902,0.375
1078,1_WH,rf_xtrimopglm_100b,nobal,1.0,0.7,1,0.766490841641549,0.814029842995014,0.630555555555556
1079,1_WH,rf_xtrimopglm_100b,nobal,1.0,0.7,2,0.868917158794888,0.834747668058931,0.412727272727273
1080,1_WH,rf_xtrimopglm_100b,random_bal_1,0.3,0.0,0,0.953263888888889,0.960657569935989,0.5
1081,1_WH,rf_xtrimopglm_100b,random_bal_1,0.3,0.0,1,0.975739644970414,0.968905121850054,0.5
1082,1_WH,rf_xtrimopglm_100b,random_bal_1,0.3,0.0,2,0.933133271775931,0.903683066329997,0.5
1083,1_WH,rf_xtrimopglm_100b,random_bal_1,0.3,0.4,0,0.833333333333333,0.811964478227588,0.5
1084,1_WH,rf_xtrimopglm_100b,random_bal_1,0.3,0.4,1,0.812337278106509,0.738345686986339,0.5
1085,1_WH,rf_xtrimopglm_100b,random_bal_1,0.3,0.4,2,0.799630655586334,0.748350311558868,0.5
1086,1_WH,rf_xtrimopglm_100b,random_bal_1,0.3,0.5,0,0.766006944444444,0.760567907750939,0.5
1087,1_WH,rf_xtrimopglm_100b,random_bal_1,0.3,0.5,1,0.782710978342046,0.752397745742984,0.55793991416309
1088,1_WH,rf_xtrimopglm_100b,random_bal_1,0.3,0.5,2,0.732456140350877,0.785217588414496,0.548076923076923
1089,1_WH,rf_xtrimopglm_100b,random_bal_1,0.3,0.6,0,0.780972222222222,0.793668463089108,0.5
1090,1_WH,rf_xtrimopglm_100b,random_bal_1,0.3,0.6,1,0.740916530278232,0.730128189876459,0.580357142857143
1091,1_WH,rf_xtrimopglm_100b,random_bal_1,0.3,0.6,2,0.722203947368421,0.817899190206469,0.587628865979381
1092,1_WH,rf_xtrimopglm_100b,random_bal_1,0.3,0.7,0,0.780297619047619,0.858482250116654,0.631578947368421
1093,1_WH,rf_xtrimopglm_100b,random_bal_1,0.3,0.7,1,0.738995726495727,0.765568602004504,0.643564356435644
1094,1_WH,rf_xtrimopglm_100b,random_bal_1,0.3,0.7,2,0.699338927027714,0.817438910700187,0.622950819672131
1095,1_WH,rf_xtrimopglm_100b,random_bal_1,0.4,0.0,0,0.928528122717312,0.913330687994738,0.5
1096,1_WH,rf_xtrimopglm_100b,random_bal_1,0.4,0.0,1,0.965944429421309,0.94105663169627,0.5
1097,1_WH,rf_xtrimopglm_100b,random_bal_1,0.4,0.0,2,0.972818047337278,0.968279686605825,0.5
1098,1_WH,rf_xtrimopglm_100b,random_bal_1,0.4,0.4,0,0.876219868517166,0.852705999729748,0.5
1099,1_WH,rf_xtrimopglm_100b,random_bal_1,0.4,0.4,1,0.955985498918334,0.953014703921271,0.5
1100,1_WH,rf_xtrimopglm_100b,random_bal_1,0.4,0.4,2,0.952209878034054,0.944476950493141,0.5
1101,1_WH,rf_xtrimopglm_100b,random_bal_1,0.4,0.5,0,0.804127100073046,0.809423921492602,0.5
1102,1_WH,rf_xtrimopglm_100b,random_bal_1,0.4,0.5,1,0.792856780692266,0.755003618023617,0.5
1103,1_WH,rf_xtrimopglm_100b,random_bal_1,0.4,0.5,2,0.796997645211931,0.786178139118113,0.5
1104,1_WH,rf_xtrimopglm_100b,random_bal_1,0.4,0.6,0,0.821935719503287,0.831229252057325,0.5
1105,1_WH,rf_xtrimopglm_100b,random_bal_1,0.4,0.6,1,0.764856887298748,0.712618004776081,0.514200298953662
1106,1_WH,rf_xtrimopglm_100b,random_bal_1,0.4,0.6,2,0.757017176372015,0.786317841824799,0.516312056737589
1107,1_WH,rf_xtrimopglm_100b,random_bal_1,0.4,0.7,0,0.835546094039245,0.845232678519401,0.503401360544218
1108,1_WH,rf_xtrimopglm_100b,random_bal_1,0.4,0.7,1,0.772151162790698,0.799404915367648,0.604569420035149
1109,1_WH,rf_xtrimopglm_100b,random_bal_1,0.4,0.7,2,0.781417921285763,0.858945687502074,0.61590524534687
1110,1_WH,rf_xtrimopglm_100b,random_bal_1,0.5,0.0,0,0.891230404124575,0.877470453964201,0.5
1111,1_WH,rf_xtrimopglm_100b,random_bal_1,0.5,0.0,1,0.968500747152089,0.963272916412692,0.5
1112,1_WH,rf_xtrimopglm_100b,random_bal_1,0.5,0.0,2,0.94243775349803,0.938491564080957,0.5
1113,1_WH,rf_xtrimopglm_100b,random_bal_1,0.5,0.4,0,0.853001086696977,0.847112036354164,0.5
1114,1_WH,rf_xtrimopglm_100b,random_bal_1,0.5,0.4,1,0.963229443614275,0.95678595724512,0.5
1115,1_WH,rf_xtrimopglm_100b,random_bal_1,0.5,0.4,2,0.954091385433445,0.943096860449417,0.5
1116,1_WH,rf_xtrimopglm_100b,random_bal_1,0.5,0.5,0,0.772453937205483,0.785147170530319,0.5
1117,1_WH,rf_xtrimopglm_100b,random_bal_1,0.5,0.5,1,0.896320518542956,0.885591204476113,0.5
1118,1_WH,rf_xtrimopglm_100b,random_bal_1,0.5,0.5,2,0.896250169807293,0.882522186381237,0.5
1119,1_WH,rf_xtrimopglm_100b,random_bal_1,0.5,0.6,0,0.819374393910599,0.837362629103174,0.5
1120,1_WH,rf_xtrimopglm_100b,random_bal_1,0.5,0.6,1,0.744939742669177,0.71445532116701,0.5
1121,1_WH,rf_xtrimopglm_100b,random_bal_1,0.5,0.6,2,0.831514778086126,0.823098119515106,0.5
1122,1_WH,rf_xtrimopglm_100b,random_bal_1,0.5,0.7,0,0.856609602892661,0.864630964417566,0.5
1123,1_WH,rf_xtrimopglm_100b,random_bal_1,0.5,0.7,1,0.743797820542546,0.79912768224938,0.630555555555556
1124,1_WH,rf_xtrimopglm_100b,random_bal_1,0.5,0.7,2,0.854268955345534,0.863240711084348,0.5
1125,1_WH,rf_xtrimopglm_100b,random_bal_1,1.0,0.0,0,0.887112651004586,0.882694756814481,0.5
1126,1_WH,rf_xtrimopglm_100b,random_bal_1,1.0,0.0,1,0.968609908983291,0.964946075700861,0.5
1127,1_WH,rf_xtrimopglm_100b,random_bal_1,1.0,0.0,2,0.950700091210774,0.945085634393431,0.5
1128,1_WH,rf_xtrimopglm_100b,random_bal_1,1.0,0.4,0,0.850406171269291,0.843091484101558,0.5
1129,1_WH,rf_xtrimopglm_100b,random_bal_1,1.0,0.4,1,0.967074365891052,0.952793262856289,0.5
1130,1_WH,rf_xtrimopglm_100b,random_bal_1,1.0,0.4,2,0.963588464748006,0.959933936476744,0.5
1131,1_WH,rf_xtrimopglm_100b,random_bal_1,1.0,0.5,0,0.853305654235438,0.857718906281506,0.5
1132,1_WH,rf_xtrimopglm_100b,random_bal_1,1.0,0.5,1,0.930805953928856,0.939895660500174,0.5
1133,1_WH,rf_xtrimopglm_100b,random_bal_1,1.0,0.5,2,0.92106629276718,0.904974475337589,0.5
1134,1_WH,rf_xtrimopglm_100b,random_bal_1,1.0,0.6,0,0.836059821937634,0.84893554856567,0.5
1135,1_WH,rf_xtrimopglm_100b,random_bal_1,1.0,0.6,1,0.793451260455278,0.800539783781128,0.5
1136,1_WH,rf_xtrimopglm_100b,random_bal_1,1.0,0.6,2,0.857643268838906,0.849837456753855,0.5
1137,1_WH,rf_xtrimopglm_100b,random_bal_1,1.0,0.7,0,0.848793181585603,0.855889796451259,0.5
1138,1_WH,rf_xtrimopglm_100b,random_bal_1,1.0,0.7,1,0.758930641581928,0.804994847756455,0.630555555555556
1139,1_WH,rf_xtrimopglm_100b,random_bal_1,1.0,0.7,2,0.86097876923674,0.865546007992993,0.5
1140,1_WH,rf_xtrimopglm_100b,random_lencon_1,0.3,0.0,0,0.825069444444444,0.806790244718268,0.5
1141,1_WH,rf_xtrimopglm_100b,random_lencon_1,0.3,0.0,1,0.882573964497041,0.886222284020223,0.5
1142,1_WH,rf_xtrimopglm_100b,random_lencon_1,0.3,0.0,2,0.860504014272971,0.848717348191506,0.491379310344828
1143,1_WH,rf_xtrimopglm_100b,random_lencon_1,0.3,0.4,0,0.785659722222222,0.791993389762602,0.5
1144,1_WH,rf_xtrimopglm_100b,random_lencon_1,0.3,0.4,1,0.796005917159763,0.723218224522012,0.5
1145,1_WH,rf_xtrimopglm_100b,random_lencon_1,0.3,0.4,2,0.776354262850108,0.76115982887976,0.5
1146,1_WH,rf_xtrimopglm_100b,random_lencon_1,0.3,0.5,0,0.744444444444444,0.758904389529511,0.5
1147,1_WH,rf_xtrimopglm_100b,random_lencon_1,0.3,0.5,1,0.768894697535474,0.740131479542084,0.55793991416309
1148,1_WH,rf_xtrimopglm_100b,random_lencon_1,0.3,0.5,2,0.697555057857409,0.761925362455767,0.548076923076923
1149,1_WH,rf_xtrimopglm_100b,random_lencon_1,0.3,0.6,0,0.766319444444444,0.776324625239605,0.5
1150,1_WH,rf_xtrimopglm_100b,random_lencon_1,0.3,0.6,1,0.768576104746318,0.755498885339545,0.580357142857143
1151,1_WH,rf_xtrimopglm_100b,random_lencon_1,0.3,0.6,2,0.763760964912281,0.838964733039603,0.587628865979381
1152,1_WH,rf_xtrimopglm_100b,random_lencon_1,0.3,0.7,0,0.779166666666667,0.854857862551134,0.631578947368421
1153,1_WH,rf_xtrimopglm_100b,random_lencon_1,0.3,0.7,1,0.740972222222222,0.766809979286864,0.643564356435644
1154,1_WH,rf_xtrimopglm_100b,random_lencon_1,0.3,0.7,2,0.725845410628019,0.833246648469373,0.622950819672131
1155,1_WH,rf_xtrimopglm_100b,random_lencon_1,0.4,0.0,0,0.89472572302761,0.880468382846509,0.499325236167341
1156,1_WH,rf_xtrimopglm_100b,random_lencon_1,0.4,0.0,1,0.953442560138602,0.932891430586561,0.496392496392496
1157,1_WH,rf_xtrimopglm_100b,random_lencon_1,0.4,0.0,2,0.905932722169135,0.885241368810969,0.497267759562842
1158,1_WH,rf_xtrimopglm_100b,random_lencon_1,0.4,0.4,0,0.823670562454346,0.815926672843524,0.5
1159,1_WH,rf_xtrimopglm_100b,random_lencon_1,0.4,0.4,1,0.879751949090424,0.816322960314657,0.496392496392496
1160,1_WH,rf_xtrimopglm_100b,random_lencon_1,0.4,0.4,2,0.879430691591018,0.852522445342505,0.497267759562842
1161,1_WH,rf_xtrimopglm_100b,random_lencon_1,0.4,0.5,0,0.73518261504748,0.767451380651143,0.5
1162,1_WH,rf_xtrimopglm_100b,random_lencon_1,0.4,0.5,1,0.735169348296376,0.686037971691212,0.5
1163,1_WH,rf_xtrimopglm_100b,random_lencon_1,0.4,0.5,2,0.762962655476392,0.763402345913143,0.5
